# Channel: Detail 4
# Width: 30.0 nm
# Height: 30.0 nm
# Value units: m
3.662e-010	4.274e-010	5.5199e-010	6.4302e-010	6.9863e-010	7.3559e-010	7.3712e-010	7.4238e-010	7.2526e-010	7.1001e-010	7.2646e-010	7.6528e-010	7.8919e-010	7.9818e-010	7.8293e-010	7.4716e-010	7.2818e-010	7.2785e-010	7.2006e-010	6.9548e-010	6.5413e-010	5.9039e-010	5.0056e-010	4.1259e-010	3.1716e-010	1.9749e-010	7.9682e-011	5.3243e-011	4.1721e-011	3.5793e-011	3.7324e-011	4.2583e-011	5.5302e-011	2.2092e-010	3.9772e-010	5.4842e-010	6.5251e-010	7.0066e-010	7.171e-010	7.2236e-010	7.3135e-010	7.2729e-010	7.1204e-010	7.117e-010	7.2256e-010	7.3714e-010	7.2562e-010	7.0664e-010	6.9698e-010	7.0038e-010	6.8512e-010	6.5682e-010	6.3971e-010	6.3191e-010	6.3904e-010	6.4616e-010	6.5142e-010	6.8651e-010	7.328e-010	7.567e-010	7.4518e-010	7.4858e-010	7.6502e-010	7.7215e-010	7.569e-010	7.4537e-010	7.5809e-010	7.82e-010	8.0218e-010	8.0184e-010	7.8659e-010	7.732e-010	7.7101e-010	7.6694e-010	7.3864e-010	6.7304e-010	5.8507e-010	4.6727e-010	3.6065e-010	2.3352e-010	9.7068e-011	7.4358e-011	8.1483e-011
3.4113e-010	3.3893e-010	4.4488e-010	5.4151e-010	6.1016e-010	6.7696e-010	7.2697e-010	7.4714e-010	7.3003e-010	7.2596e-010	7.2936e-010	7.5513e-010	7.809e-010	7.9175e-010	7.8396e-010	7.6125e-010	7.3295e-010	7.1583e-010	7.0804e-010	6.9092e-010	6.6821e-010	6.1754e-010	5.2397e-010	4.3786e-010	3.2752e-010	1.9293e-010	8.0718e-011	5.6144e-011	4.8352e-011	4.4288e-011	4.3954e-011	4.7349e-011	7.4984e-011	2.4433e-010	4.0995e-010	5.6624e-010	6.6846e-010	7.2034e-010	7.2187e-010	7.0848e-010	7.2307e-010	7.1527e-010	6.9816e-010	6.9596e-010	7.2732e-010	7.3445e-010	7.2106e-010	6.8716e-010	6.4954e-010	6.2683e-010	5.9479e-010	5.4784e-010	5.2327e-010	5.3599e-010	5.9346e-010	6.472e-010	6.5432e-010	6.5212e-010	7.1332e-010	7.4096e-010	7.3689e-010	7.4029e-010	7.4928e-010	7.5267e-010	7.5234e-010	7.4082e-010	7.6286e-010	7.9982e-010	8.1999e-010	8.2525e-010	8.156e-010	7.8356e-010	7.6458e-010	7.6238e-010	7.5273e-010	7.1324e-010	6.3459e-010	5.1305e-010	4.1016e-010	2.9049e-010	1.2421e-010	7.1665e-011	7.879e-011
3.1047e-010	2.5047e-010	2.8556e-010	3.971e-010	5.0865e-010	6.0527e-010	6.6647e-010	6.997e-010	7.1988e-010	7.3259e-010	7.2667e-010	7.3006e-010	7.6143e-010	7.7414e-010	7.6076e-010	7.5669e-010	7.6009e-010	7.3924e-010	7.1094e-010	6.9383e-010	6.9909e-010	6.7265e-010	5.9773e-010	5.0976e-010	3.9382e-010	2.5736e-010	1.5634e-010	9.6338e-011	6.617e-011	6.0242e-011	5.4314e-011	6.7032e-011	1.4874e-010	2.9944e-010	4.3523e-010	5.6541e-010	6.6018e-010	7.0832e-010	7.0799e-010	7.002e-010	7.1664e-010	7.1444e-010	7.0479e-010	7.0259e-010	7.0412e-010	7.0565e-010	6.587e-010	6.0429e-010	5.4802e-010	5.0853e-010	4.7649e-010	4.4073e-010	4.1243e-010	4.5498e-010	5.4228e-010	6.0162e-010	6.1247e-010	6.2519e-010	6.8825e-010	7.2335e-010	7.2861e-010	7.4319e-010	7.7455e-010	7.91e-010	7.888e-010	7.6982e-010	7.6762e-010	7.9712e-010	8.1544e-010	8.2256e-010	8.0544e-010	7.7714e-010	7.6189e-010	7.5037e-010	7.3698e-010	7.2919e-010	6.6173e-010	5.6443e-010	4.5036e-010	3.1391e-010	1.4949e-010	8.2025e-011	7.2368e-011
3.0591e-010	2.0675e-010	1.2437e-010	2.3405e-010	3.6797e-010	4.8511e-010	5.6495e-010	6.3734e-010	7.0227e-010	7.3363e-010	7.1465e-010	7.1059e-010	7.3263e-010	7.4348e-010	7.4688e-010	7.7078e-010	8.0588e-010	7.9622e-010	7.3808e-010	7.191e-010	7.2063e-010	7.1098e-010	6.7521e-010	6.1894e-010	5.291e-010	4.3554e-010	3.3638e-010	2.3349e-010	1.2874e-010	8.7383e-011	1.318e-010	2.2097e-010	3.1759e-010	3.8812e-010	4.7355e-010	5.7018e-010	6.407e-010	6.8885e-010	6.9411e-010	6.8632e-010	7.1395e-010	7.248e-010	7.2447e-010	7.0362e-010	6.7532e-010	6.4515e-010	5.721e-010	4.8972e-010	4.1667e-010	3.8277e-010	3.8057e-010	3.4854e-010	2.9786e-010	3.6838e-010	4.5941e-010	5.1129e-010	5.4079e-010	6.0945e-010	6.9488e-010	7.076e-010	7.2964e-010	7.5728e-010	7.9051e-010	8.1255e-010	8.1967e-010	7.9883e-010	7.7612e-010	7.7765e-010	7.885e-010	7.863e-010	7.7478e-010	7.5394e-010	7.5174e-010	7.5327e-010	7.4921e-010	7.5633e-010	7.2243e-010	6.4192e-010	5.1479e-010	3.5969e-010	2.2324e-010	1.0357e-010	7.8998e-011
2.9762e-010	1.8728e-010	5.8283e-011	7.4731e-011	1.7695e-010	3.3325e-010	4.8022e-010	5.9735e-010	6.7906e-010	7.1229e-010	7.0077e-010	7.1349e-010	7.3553e-010	7.2401e-010	7.3859e-010	7.7368e-010	8.0505e-010	8.0471e-010	7.6522e-010	7.3133e-010	7.254e-010	7.3625e-010	7.1914e-010	6.7778e-010	6.2337e-010	5.671e-010	4.8286e-010	3.8929e-010	2.8454e-010	2.6369e-010	3.1743e-010	3.805e-010	4.6407e-010	5.3273e-010	5.8274e-010	6.2716e-010	6.6225e-010	6.8429e-010	6.8769e-010	6.8176e-010	7.1126e-010	7.333e-010	7.3296e-010	7.0093e-010	6.5585e-010	6.089e-010	5.0601e-010	4.2177e-010	3.4125e-010	2.7566e-010	2.5668e-010	2.1159e-010	2.1126e-010	3.2467e-010	4.0638e-010	4.6571e-010	5.325e-010	6.3659e-010	7.183e-010	7.3847e-010	7.456e-010	7.6018e-010	7.8782e-010	8.1359e-010	8.2444e-010	8.0919e-010	7.7343e-010	7.6004e-010	7.6903e-010	7.6683e-010	7.4971e-010	7.3633e-010	7.3599e-010	7.4685e-010	7.6143e-010	7.8534e-010	7.6822e-010	6.9703e-010	5.6058e-010	4.2226e-010	2.9327e-010	1.5309e-010	9.3087e-011
3.2476e-010	1.7712e-010	4.6267e-011	4.5933e-011	1.0154e-010	2.858e-010	4.421e-010	5.6296e-010	6.4094e-010	6.7604e-010	6.8502e-010	7.0334e-010	7.1978e-010	7.2691e-010	7.2657e-010	7.6353e-010	7.7625e-010	7.6659e-010	7.4388e-010	7.2677e-010	7.4322e-010	7.4475e-010	7.2763e-010	7.1052e-010	6.8967e-010	6.5764e-010	5.9204e-010	5.2645e-010	4.4034e-010	4.2695e-010	4.6205e-010	5.1019e-010	5.8631e-010	6.3818e-010	6.6768e-010	6.8786e-010	7.0804e-010	7.2821e-010	7.1483e-010	7.0517e-010	7.1416e-010	7.3061e-010	7.2281e-010	6.9265e-010	6.5129e-010	5.8942e-010	4.7348e-010	3.5568e-010	2.5465e-010	1.499e-010	1.1414e-010	1.0075e-010	1.9738e-010	3.1451e-010	4.0741e-010	4.6488e-010	5.4659e-010	6.6186e-010	7.3052e-010	7.507e-010	7.5223e-010	7.6122e-010	7.7766e-010	8.0157e-010	8.0124e-010	7.9158e-010	7.6141e-010	7.5548e-010	7.7193e-010	7.8651e-010	7.7313e-010	7.4669e-010	7.4262e-010	7.5721e-010	7.7738e-010	7.8264e-010	7.5807e-010	6.8501e-010	5.728e-010	4.6246e-010	3.577e-010	2.4363e-010	1.3142e-010
3.0343e-010	1.707e-010	4.3574e-011	4.6969e-011	1.0071e-010	2.6819e-010	4.0397e-010	5.0992e-010	5.935e-010	6.491e-010	6.7674e-010	6.82e-010	6.9472e-010	7.0557e-010	7.2202e-010	7.3287e-010	7.3254e-010	7.2102e-010	7.1136e-010	7.2594e-010	7.629e-010	7.8308e-010	7.5291e-010	7.2087e-010	7.1868e-010	7.1088e-010	6.8817e-010	6.375e-010	5.8495e-010	5.6597e-010	5.7869e-010	6.1378e-010	6.6566e-010	6.9889e-010	7.0788e-010	7.3924e-010	7.6128e-010	7.4976e-010	7.3824e-010	7.3045e-010	7.2825e-010	7.3164e-010	7.1826e-010	6.8436e-010	6.4673e-010	5.7554e-010	4.4841e-010	2.9891e-010	1.5314e-010	7.6351e-011	7.7882e-011	7.1954e-011	1.7604e-010	2.9691e-010	3.8234e-010	4.4354e-010	5.5136e-010	6.6103e-010	7.2037e-010	7.3495e-010	7.3275e-010	7.4361e-010	7.6005e-010	7.7091e-010	7.6684e-010	7.5159e-010	7.4194e-010	7.5838e-010	7.9721e-010	8.2111e-010	8.1332e-010	7.8129e-010	7.5298e-010	7.713e-010	7.6537e-010	7.5944e-010	7.3673e-010	6.9537e-010	6.4283e-010	5.9215e-010	5.1537e-010	3.9943e-010	2.6298e-010
2.653e-010	1.5309e-010	4.6475e-011	3.4954e-011	1.1293e-010	2.5804e-010	3.6585e-010	4.5502e-010	5.4792e-010	6.3895e-010	6.871e-010	6.9609e-010	6.7711e-010	6.8423e-010	7.0627e-010	7.1899e-010	7.2425e-010	7.1086e-010	7.0494e-010	7.3816e-010	7.8818e-010	8.0462e-010	7.8378e-010	7.4056e-010	7.2717e-010	7.2124e-010	7.1718e-010	6.9633e-010	6.6617e-010	6.5464e-010	6.5804e-010	6.8568e-010	7.0772e-010	7.223e-010	7.4061e-010	7.9062e-010	7.8283e-010	7.769e-010	7.3741e-010	7.3335e-010	7.3674e-010	7.3081e-010	7.1929e-010	6.8353e-010	6.3845e-010	5.6166e-010	4.3826e-010	3.1486e-010	1.7655e-010	6.9929e-011	6.7731e-011	5.9938e-011	1.2487e-010	2.3454e-010	3.2744e-010	4.1474e-010	5.2629e-010	6.2664e-010	6.9344e-010	7.1175e-010	7.1514e-010	7.2786e-010	7.4244e-010	7.533e-010	7.5483e-010	7.3585e-010	7.3178e-010	7.6128e-010	7.9638e-010	8.2774e-010	8.2741e-010	7.8792e-010	7.6334e-010	7.7047e-010	7.7386e-010	7.6421e-010	7.4523e-010	7.3184e-010	7.2032e-010	6.9388e-010	6.3947e-010	5.4218e-010	4.0572e-010
2.5329e-010	1.2989e-010	4.3783e-011	4.1584e-011	1.0465e-010	2.3857e-010	3.4079e-010	4.1877e-010	5.1166e-010	6.1202e-010	6.6389e-010	6.6542e-010	6.6323e-010	6.7781e-010	6.9053e-010	7.0511e-010	7.141e-010	7.0817e-010	7.1343e-010	7.3734e-010	7.7243e-010	7.8328e-010	7.643e-010	7.3973e-010	7.2821e-010	7.2787e-010	7.2567e-010	7.1602e-010	7.0263e-010	6.9857e-010	7.0942e-010	7.2214e-010	7.3486e-010	7.4198e-010	7.5284e-010	7.8234e-010	7.8946e-010	7.5743e-010	7.198e-010	7.1201e-010	7.3405e-010	7.3931e-010	7.166e-010	6.7338e-010	6.3016e-010	5.4405e-010	4.2438e-010	3.2522e-010	1.8877e-010	6.5372e-011	4.4527e-011	5.5381e-011	7.1828e-011	1.6659e-010	2.6322e-010	3.5052e-010	4.6579e-010	5.6615e-010	6.3294e-010	6.7176e-010	6.8448e-010	6.9533e-010	7.2111e-010	7.4501e-010	7.5959e-010	7.5367e-010	7.4401e-010	7.5859e-010	7.769e-010	7.9335e-010	7.8742e-010	7.5912e-010	7.6252e-010	7.8456e-010	8.01e-010	7.9881e-010	7.8169e-010	7.683e-010	7.6983e-010	7.5831e-010	7.1136e-010	6.2898e-010	5.1491e-010
2.6551e-010	1.6822e-010	6.1601e-011	4.0756e-011	7.3985e-011	1.9299e-010	2.8588e-010	3.6386e-010	4.493e-010	5.3101e-010	5.6797e-010	5.7137e-010	5.9714e-010	6.3969e-010	6.6732e-010	6.8191e-010	7.0208e-010	7.1667e-010	7.182e-010	7.3464e-010	7.455e-010	7.4143e-010	7.2805e-010	7.2398e-010	7.423e-010	7.5501e-010	7.5655e-010	7.4502e-010	7.2045e-010	7.1639e-010	7.3283e-010	7.4742e-010	7.4149e-010	7.3929e-010	7.3709e-010	7.554e-010	7.588e-010	7.4168e-010	7.1897e-010	7.1118e-010	7.3882e-010	7.478e-010	7.2696e-010	6.7628e-010	6.2933e-010	5.4322e-010	4.0491e-010	2.7405e-010	1.3573e-010	5.1491e-011	4.1834e-011	5.0823e-011	6.1677e-011	1.3033e-010	2.0086e-010	2.6392e-010	3.68e-010	4.7209e-010	5.4634e-010	6.0754e-010	6.445e-010	6.6654e-010	6.9231e-010	7.1808e-010	7.5131e-010	7.547e-010	7.4877e-010	7.5217e-010	7.6116e-010	7.6642e-010	7.5303e-010	7.4151e-010	7.6728e-010	7.9678e-010	8.1509e-010	8.2595e-010	8.051e-010	7.8426e-010	7.6901e-010	7.6494e-010	7.385e-010	6.841e-010	5.9426e-010
3.1503e-010	2.4011e-010	1.0366e-010	3.2469e-011	4.1458e-011	9.5198e-011	2.0301e-010	2.8286e-010	3.5897e-010	4.1831e-010	4.5526e-010	4.6985e-010	5.0494e-010	5.5495e-010	6.0869e-010	6.643e-010	7.1244e-010	7.3635e-010	7.3601e-010	7.3754e-010	7.3535e-010	7.1264e-010	6.9925e-010	7.1943e-010	7.5825e-010	7.7656e-010	7.8928e-010	7.7403e-010	7.5505e-010	7.398e-010	7.3573e-010	7.3726e-010	7.2574e-010	7.2727e-010	7.3626e-010	7.5644e-010	7.7102e-010	7.6696e-010	7.4798e-010	7.3086e-010	7.3239e-010	7.3765e-010	7.1681e-010	6.8105e-010	6.3969e-010	5.5918e-010	4.0781e-010	2.6203e-010	1.0507e-010	5.4392e-011	4.287e-011	4.4401e-011	4.7796e-011	7.9161e-011	1.1053e-010	1.5681e-010	2.4784e-010	3.4633e-010	4.4669e-010	5.1534e-010	5.6722e-010	6.1536e-010	6.5046e-010	6.7436e-010	7.0573e-010	7.2963e-010	7.3676e-010	7.5134e-010	7.6779e-010	7.7305e-010	7.6339e-010	7.5187e-010	7.6645e-010	7.9595e-010	8.1799e-010	8.1952e-010	8.0241e-010	7.797e-010	7.6631e-010	7.5666e-010	7.4327e-010	7.1683e-010	6.4564e-010
