# Channel: Detail 4
# Width: 6.8 nm
# Height: 8.5 nm
# Value units: m
7.1682e-010	7.2435e-010	7.3655e-010	7.5317e-010	7.7072e-010	7.8897e-010	7.9907e-010	8.0031e-010	7.9409e-010	7.8367e-010	7.7046e-010	7.6004e-010	7.5638e-010	7.6228e-010	7.7494e-010	7.9017e-010	8.0329e-010	8.1339e-010	8.2162e-010	8.2285e-010	8.1896e-010	8.1065e-010	7.986e-010	7.8748e-010	7.759e-010	7.6758e-010	7.6556e-010	7.7052e-010	7.7269e-010	7.765e-010	7.7424e-010	7.6685e-010	7.569e-010	7.4649e-010	7.4236e-010	7.4547e-010	7.5999e-010	7.7987e-010	7.9929e-010
7.1185e-010	7.1984e-010	7.3553e-010	7.5635e-010	7.7903e-010	7.9961e-010	8.146e-010	8.205e-010	8.1661e-010	8.0573e-010	7.8925e-010	7.7371e-010	7.6539e-010	7.636e-010	7.695e-010	7.7819e-010	7.8875e-010	7.9861e-010	8.0498e-010	8.0529e-010	8.0186e-010	7.9401e-010	7.8592e-010	7.7551e-010	7.6742e-010	7.6353e-010	7.678e-010	7.7533e-010	7.8403e-010	7.9156e-010	7.9606e-010	7.9217e-010	7.8198e-010	7.6761e-010	7.5556e-010	7.561e-010	7.6712e-010	7.8491e-010	8.034e-010
7.1526e-010	7.2419e-010	7.3708e-010	7.6092e-010	7.871e-010	8.1141e-010	8.299e-010	8.3626e-010	8.3447e-010	8.2429e-010	8.0735e-010	7.8994e-010	7.7626e-010	7.6724e-010	7.6708e-010	7.7228e-010	7.7794e-010	7.8501e-010	7.8881e-010	7.8772e-010	7.8592e-010	7.7807e-010	7.6859e-010	7.6027e-010	7.5731e-010	7.5995e-010	7.7027e-010	7.8433e-010	8.0025e-010	8.1338e-010	8.2161e-010	8.2028e-010	8.1173e-010	7.9549e-010	7.7784e-010	7.7046e-010	7.7263e-010	7.8645e-010	8.0377e-010
7.21e-010	7.2713e-010	7.3909e-010	7.6457e-010	7.9517e-010	8.1925e-010	8.3634e-010	8.4294e-010	8.4161e-010	8.3213e-010	8.1588e-010	7.9801e-010	7.8177e-010	7.6995e-010	7.6606e-010	7.673e-010	7.6993e-010	7.7443e-010	7.78e-010	7.7644e-010	7.7162e-010	7.6353e-010	7.5475e-010	7.4876e-010	7.4883e-010	7.5753e-010	7.7298e-010	7.9426e-010	8.1718e-010	8.3426e-010	8.4366e-010	8.4373e-010	8.3588e-010	8.1964e-010	8.0036e-010	7.8715e-010	7.8419e-010	7.9125e-010	8.0391e-010
7.3257e-010	7.3614e-010	7.4553e-010	7.6542e-010	7.9136e-010	8.1707e-010	8.3369e-010	8.4239e-010	8.4036e-010	8.3041e-010	8.151e-010	7.9746e-010	7.8098e-010	7.694e-010	7.6667e-010	7.6698e-010	7.7008e-010	7.7341e-010	7.7465e-010	7.7216e-010	7.671e-010	7.5692e-010	7.465e-010	7.4121e-010	7.4059e-010	7.5138e-010	7.7289e-010	7.9907e-010	8.2548e-010	8.4583e-010	8.5499e-010	8.5646e-010	8.4698e-010	8.312e-010	8.1286e-010	7.9638e-010	7.9086e-010	7.921e-010	8.0172e-010
7.4671e-010	7.4561e-010	7.4965e-010	7.5997e-010	7.8102e-010	8.0067e-010	8.1729e-010	8.2436e-010	8.2396e-010	8.1471e-010	8.0266e-010	7.8828e-010	7.746e-010	7.6931e-010	7.7055e-010	7.7412e-010	7.7652e-010	7.7869e-010	7.7969e-010	7.786e-010	7.7214e-010	7.6009e-010	7.4851e-010	7.4136e-010	7.4143e-010	7.5082e-010	7.7141e-010	7.9991e-010	8.2726e-010	8.476e-010	8.5747e-010	8.587e-010	8.5062e-010	8.3437e-010	8.165e-010	8.0049e-010	7.917e-010	7.8921e-010	7.9044e-010
7.5828e-010	7.5392e-010	7.5422e-010	7.6129e-010	7.7558e-010	7.9173e-010	8.0415e-010	8.1122e-010	8.1245e-010	8.0647e-010	7.9628e-010	7.854e-010	7.7778e-010	7.7762e-010	7.8351e-010	7.8941e-010	7.9554e-010	7.9911e-010	8.0175e-010	7.9809e-010	7.9303e-010	7.8308e-010	7.715e-010	7.6155e-010	7.5486e-010	7.5796e-010	7.7272e-010	7.9843e-010	8.2367e-010	8.4122e-010	8.4992e-010	8.4999e-010	8.44e-010	8.2985e-010	8.1128e-010	7.9527e-010	7.8695e-010	7.8585e-010	7.8546e-010
7.6006e-010	7.536e-010	7.4994e-010	7.5328e-010	7.6127e-010	7.7137e-010	7.8099e-010	7.8713e-010	7.8766e-010	7.8424e-010	7.7965e-010	7.7412e-010	7.742e-010	7.7963e-010	7.8995e-010	8.0005e-010	8.0828e-010	8.1254e-010	8.1401e-010	8.1292e-010	8.067e-010	7.9651e-010	7.84e-010	7.7195e-010	7.6433e-010	7.616e-010	7.7053e-010	7.8575e-010	8.0633e-010	8.1922e-010	8.2932e-010	8.2939e-010	8.2223e-010	8.0832e-010	7.9184e-010	7.7723e-010	7.7124e-010	7.7131e-010	7.7231e-010
7.6277e-010	7.5142e-010	7.452e-010	7.483e-010	7.549e-010	7.6103e-010	7.6949e-010	7.7352e-010	7.7476e-010	7.7669e-010	7.735e-010	7.7031e-010	7.7341e-010	7.8397e-010	7.9872e-010	8.1045e-010	8.2101e-010	8.2458e-010	8.2605e-010	8.2448e-010	8.1803e-010	8.0901e-010	7.9719e-010	7.8398e-010	7.7403e-010	7.6687e-010	7.6648e-010	7.7354e-010	7.8573e-010	7.9373e-010	8.0079e-010	7.9946e-010	7.9301e-010	7.8352e-010	7.6868e-010	7.5663e-010	7.5367e-010	7.584e-010	7.622e-010
7.6432e-010	7.532e-010	7.4511e-010	7.4635e-010	7.5178e-010	7.5768e-010	7.6544e-010	7.7111e-010	7.7327e-010	7.7474e-010	7.7412e-010	7.7372e-010	7.7985e-010	7.9111e-010	8.0493e-010	8.2015e-010	8.3048e-010	8.3521e-010	8.3598e-010	8.3325e-010	8.2587e-010	8.1731e-010	8.0596e-010	7.9182e-010	7.7814e-010	7.6842e-010	7.6476e-010	7.6856e-010	7.7515e-010	7.7872e-010	7.8019e-010	7.7723e-010	7.7054e-010	7.6129e-010	7.4994e-010	7.4092e-010	7.4425e-010	7.5062e-010	7.5675e-010
7.5981e-010	7.4916e-010	7.399e-010	7.416e-010	7.4797e-010	7.5666e-010	7.6676e-010	7.7568e-010	7.7878e-010	7.8072e-010	7.8126e-010	7.8109e-010	7.8559e-010	7.9615e-010	8.1091e-010	8.2473e-010	8.3296e-010	8.3792e-010	8.3729e-010	8.3457e-010	8.2927e-010	8.2002e-010	8.0797e-010	7.9266e-010	7.7945e-010	7.6926e-010	7.649e-010	7.6777e-010	7.725e-010	7.7584e-010	7.7591e-010	7.7015e-010	7.6253e-010	7.5258e-010	7.4449e-010	7.392e-010	7.437e-010	7.5286e-010	7.6039e-010
7.5716e-010	7.4581e-010	7.4028e-010	7.4339e-010	7.5348e-010	7.659e-010	7.7763e-010	7.8702e-010	7.9152e-010	7.9275e-010	7.9259e-010	7.9033e-010	7.9133e-010	7.9723e-010	8.0709e-010	8.1765e-010	8.2588e-010	8.2921e-010	8.3114e-010	8.2772e-010	8.2313e-010	8.1364e-010	7.9973e-010	7.8581e-010	7.7143e-010	7.6055e-010	7.5829e-010	7.6302e-010	7.7008e-010	7.7342e-010	7.7209e-010	7.6773e-010	7.5848e-010	7.5085e-010	7.409e-010	7.3585e-010	7.3964e-010	7.5114e-010	7.6146e-010
7.5708e-010	7.4852e-010	7.4696e-010	7.5402e-010	7.6505e-010	7.7957e-010	7.9222e-010	8.0302e-010	8.0728e-010	8.0992e-010	8.0882e-010	8.0773e-010	8.0477e-010	8.053e-010	8.1097e-010	8.1686e-010	8.2346e-010	8.2446e-010	8.2453e-010	8.1971e-010	8.1325e-010	8.04e-010	7.9032e-010	7.7477e-010	7.6179e-010	7.558e-010	7.5983e-010	7.6782e-010	7.7675e-010	7.8102e-010	7.8109e-010	7.7883e-010	7.6911e-010	7.5962e-010	7.4757e-010	7.3972e-010	7.4002e-010	7.4732e-010	7.5508e-010
7.5256e-010	7.4517e-010	7.4618e-010	7.565e-010	7.7242e-010	7.8927e-010	8.0356e-010	8.1505e-010	8.2048e-010	8.2381e-010	8.2295e-010	8.1929e-010	8.1587e-010	8.0988e-010	8.0925e-010	8.1211e-010	8.1591e-010	8.1738e-010	8.1442e-010	8.1216e-010	8.0337e-010	7.9202e-010	7.7927e-010	7.6652e-010	7.5844e-010	7.5757e-010	7.665e-010	7.8009e-010	7.9321e-010	8.0027e-010	8.0081e-010	7.9715e-010	7.9069e-010	7.8004e-010	7.6729e-010	7.5501e-010	7.5135e-010	7.5375e-010	7.6105e-010
7.5108e-010	7.4323e-010	7.4726e-010	7.6038e-010	7.7723e-010	7.9595e-010	8.1047e-010	8.2196e-010	8.2949e-010	8.3049e-010	8.3033e-010	8.2713e-010	8.1858e-010	8.0932e-010	8.0194e-010	8.0037e-010	8.0091e-010	8.0354e-010	7.9895e-010	7.9273e-010	7.8347e-010	7.7166e-010	7.6124e-010	7.5268e-010	7.4949e-010	7.5725e-010	7.7457e-010	7.9235e-010	8.0804e-010	8.158e-010	8.1704e-010	8.1757e-010	8.0948e-010	7.9743e-010	7.8328e-010	7.6914e-010	7.5918e-010	7.5692e-010	7.6119e-010
7.5216e-010	7.4268e-010	7.4275e-010	7.568e-010	7.7458e-010	7.954e-010	8.1108e-010	8.2234e-010	8.2777e-010	8.297e-010	8.2907e-010	8.2308e-010	8.122e-010	8.0085e-010	7.8903e-010	7.8397e-010	7.8171e-010	7.8085e-010	7.7649e-010	7.7166e-010	7.6497e-010	7.5222e-010	7.4087e-010	7.3884e-010	7.4194e-010	7.581e-010	7.7891e-010	7.9902e-010	8.1494e-010	8.2643e-010	8.2976e-010	8.289e-010	8.2151e-010	8.097e-010	7.9485e-010	7.7883e-010	7.6609e-010	7.6033e-010	7.6086e-010
7.6303e-010	7.5215e-010	7.5012e-010	7.6114e-010	7.7846e-010	7.9764e-010	8.1286e-010	8.2342e-010	8.2955e-010	8.3032e-010	8.2642e-010	8.1997e-010	8.0978e-010	7.982e-010	7.8521e-010	7.7713e-010	7.7137e-010	7.6864e-010	7.6661e-010	7.6365e-010	7.5416e-010	7.4305e-010	7.3426e-010	7.32e-010	7.3859e-010	7.5777e-010	7.8092e-010	8.022e-010	8.1998e-010	8.317e-010	8.3597e-010	8.3534e-010	8.2865e-010	8.145e-010	7.9895e-010	7.8154e-010	7.6786e-010	7.6047e-010	7.5658e-010
7.8113e-010	7.6885e-010	7.5959e-010	7.6502e-010	7.7884e-010	7.9476e-010	8.1161e-010	8.238e-010	8.2946e-010	8.3023e-010	8.282e-010	8.1965e-010	8.0737e-010	7.9461e-010	7.8163e-010	7.7378e-010	7.7128e-010	7.7042e-010	7.6792e-010	7.6566e-010	7.6107e-010	7.5181e-010	7.4303e-010	7.396e-010	7.455e-010	7.6305e-010	7.8666e-010	8.056e-010	8.2292e-010	8.3301e-010	8.3681e-010	8.3548e-010	8.2716e-010	8.1231e-010	7.977e-010	7.8332e-010	7.673e-010	7.5735e-010	7.5206e-010
7.9154e-010	7.7972e-010	7.6673e-010	7.6634e-010	7.7689e-010	7.9398e-010	8.0756e-010	8.1929e-010	8.2635e-010	8.2712e-010	8.2322e-010	8.1304e-010	7.9935e-010	7.8544e-010	7.7595e-010	7.7206e-010	7.7236e-010	7.7523e-010	7.7763e-010	7.7723e-010	7.7403e-010	7.6734e-010	7.6065e-010	7.5466e-010	7.559e-010	7.6599e-010	7.8354e-010	8.0155e-010	8.1817e-010	8.264e-010	8.2856e-010	8.2607e-010	8.1868e-010	8.0616e-010	7.9225e-010	7.76e-010	7.6302e-010	7.5353e-010	7.494e-010
8.073e-010	7.9525e-010	7.8133e-010	7.7488e-010	7.7867e-010	7.8993e-010	8.0375e-010	8.1501e-010	8.223e-010	8.219e-010	8.1591e-010	8.0503e-010	7.9041e-010	7.7743e-010	7.7167e-010	7.7407e-010	7.802e-010	7.8936e-010	7.9222e-010	7.9299e-010	7.8956e-010	7.852e-010	7.7874e-010	7.6856e-010	7.6397e-010	7.6963e-010	7.8298e-010	7.975e-010	8.1086e-010	8.1675e-010	8.1799e-010	8.1805e-010	8.1043e-010	7.9931e-010	7.8516e-010	7.7125e-010	7.592e-010	7.4878e-010	7.4139e-010
8.1328e-010	8.0076e-010	7.8871e-010	7.7922e-010	7.7859e-010	7.8682e-010	7.9877e-010	8.0793e-010	8.1452e-010	8.1459e-010	8.0744e-010	7.9492e-010	7.796e-010	7.6988e-010	7.6949e-010	7.7841e-010	7.8804e-010	7.9836e-010	8.0519e-010	8.0852e-010	8.0602e-010	7.9957e-010	7.9241e-010	7.8176e-010	7.76e-010	7.728e-010	7.7753e-010	7.8599e-010	7.9562e-010	8.0105e-010	8.0205e-010	7.9932e-010	7.9309e-010	7.8477e-010	7.7552e-010	7.6183e-010	7.5188e-010	7.4356e-010	7.3687e-010
8.1855e-010	8.0813e-010	7.9841e-010	7.9056e-010	7.8503e-010	7.8673e-010	7.9309e-010	7.9829e-010	8.0348e-010	8.0192e-010	7.9383e-010	7.8341e-010	7.7159e-010	7.6583e-010	7.708e-010	7.8252e-010	7.9517e-010	8.0666e-010	8.1419e-010	8.1682e-010	8.1409e-010	8.06e-010	7.9722e-010	7.8586e-010	7.7568e-010	7.7015e-010	7.7022e-010	7.7355e-010	7.7851e-010	7.7975e-010	7.7842e-010	7.7406e-010	7.6923e-010	7.6021e-010	7.5165e-010	7.4123e-010	7.3524e-010	7.2948e-010	7.2768e-010
8.1591e-010	8.0922e-010	8.0043e-010	7.9304e-010	7.8798e-010	7.8548e-010	7.8625e-010	7.8818e-010	7.9011e-010	7.8762e-010	7.8093e-010	7.7284e-010	7.6405e-010	7.6249e-010	7.7024e-010	7.8523e-010	7.9998e-010	8.1217e-010	8.1946e-010	8.2116e-010	8.1937e-010	8.1058e-010	7.9899e-010	7.8787e-010	7.7722e-010	7.7006e-010	7.6547e-010	7.6437e-010	7.6467e-010	7.6427e-010	7.6061e-010	7.5462e-010	7.4816e-010	7.4007e-010	7.3245e-010	7.2925e-010	7.2699e-010	7.2822e-010	7.3249e-010
8.1349e-010	8.0727e-010	8.0221e-010	7.9761e-010	7.9255e-010	7.8796e-010	7.8849e-010	7.8577e-010	7.8537e-010	7.8334e-010	7.7618e-010	7.6786e-010	7.6326e-010	7.6333e-010	7.7132e-010	7.8538e-010	7.9896e-010	8.1208e-010	8.2194e-010	8.2341e-010	8.2044e-010	8.1002e-010	7.9774e-010	7.8569e-010	7.734e-010	7.6554e-010	7.5955e-010	7.5589e-010	7.5386e-010	7.4973e-010	7.4467e-010	7.3542e-010	7.264e-010	7.197e-010	7.1488e-010	7.1495e-010	7.1898e-010	7.2837e-010	7.3752e-010
8.0222e-010	7.9879e-010	7.9536e-010	7.9077e-010	7.8804e-010	7.8624e-010	7.8701e-010	7.8894e-010	7.8831e-010	7.8465e-010	7.7703e-010	7.708e-010	7.6621e-010	7.6558e-010	7.7217e-010	7.8366e-010	7.9748e-010	8.0967e-010	8.1742e-010	8.2076e-010	8.1803e-010	8.111e-010	7.9788e-010	7.8467e-010	7.7238e-010	7.6336e-010	7.5783e-010	7.5347e-010	7.5097e-010	7.4731e-010	7.3899e-010	7.3067e-010	7.2211e-010	7.1495e-010	7.1246e-010	7.1672e-010	7.2588e-010	7.3457e-010	7.4326e-010
7.8699e-010	7.81e-010	7.7663e-010	7.7414e-010	7.7327e-010	7.794e-010	7.8366e-010	7.8932e-010	7.9079e-010	7.876e-010	7.816e-010	7.7305e-010	7.6705e-010	7.6526e-010	7.6999e-010	7.7984e-010	7.897e-010	8.0095e-010	8.0848e-010	8.1134e-010	8.0862e-010	8.0006e-010	7.8894e-010	7.7456e-010	7.6204e-010	7.5115e-010	7.4795e-010	7.4732e-010	7.4879e-010	7.4909e-010	7.431e-010	7.3291e-010	7.2202e-010	7.1603e-010	7.1307e-010	7.1546e-010	7.1903e-010	7.2562e-010	7.3012e-010
